date,stock_price,stock_momentum,stock_volatility,bond_price,bond_momentum,bond_volatility,correlation
2024-08-16,103.6500015258789,0.0435964744699886,0.005473042996781975,147.39999389648438,0.005045617181899553,0.005288100725120971,0.3400345431821983
2024-08-19,103.75,0.03999596810674544,0.006288999287190123,147.9499969482422,0.0045832835154095974,0.005222389645465654,0.18135220538542313
2024-08-20,104.83999633789062,0.04693426180236249,0.005903974400453453,147.41000366210938,0.0013246430667372966,0.0056158370991980745,-0.7671797838930587
2024-08-21,104.66000366210938,0.03123466218409976,0.006981601264002322,148.3000030517578,0.0016548606132662513,0.005697353780383236,-0.5204866423466061
2024-08-22,105.13999938964844,0.030077394964270754,0.007018935729589396,148.88499450683594,0.0024575156468849,0.005806313115253367,0.5674822509620314
2024-08-23,104.80999755859375,0.011191471448509516,0.005478239642688107,148.09500122070312,0.00471511094299526,0.005071591873116509,0.34585230008686296
2024-08-27,105.43000030517578,0.016192774025790557,0.005635215628149644,148.47999572753906,0.007258612297997846,0.005746921443413739,0.4961348706363322
2024-08-28,105.61000061035156,0.007344565999213515,0.0039027417178591145,148.47999572753906,0.0012137064873722903,0.005147916526019381,0.45311487201944506
2024-08-29,105.04000091552734,0.003630778139897428,0.004879149784663767,148.6300048828125,-0.0017126616746574452,0.004775683130265547,0.27721896582546984
2024-08-30,105.44000244140625,0.0028533674481583393,0.004735888335476302,148.36000061035156,0.001789387808259102,0.0040702480925404235,0.45817025805351097
2024-09-02,105.69999694824219,0.008491550523611835,0.004277012873745971,147.6999969482422,-0.009356479164555842,0.0024253801478846576,-0.7027456418394441
2024-09-03,105.87000274658203,0.004173408329058326,0.0035950735818839324,147.9499969482422,-0.0035694961917255297,0.002471755009364262,-0.7630807033788337
2024-09-04,103.12999725341797,-0.023482656401864532,0.012375825787640796,148.77000427246094,0.0019531826055143586,0.0037719727302635213,-0.778679088924014
2024-09-05,103.37000274658203,-0.015898687684592794,0.012740531116935778,149.22000122070312,0.003969564142555226,0.0039570361622401845,-0.8929206733726929
2024-09-06,103.0,-0.023141145532144414,0.012148778855958805,149.94500732421875,0.010683517844071844,0.003979982354946229,-0.8961139608908719
2024-09-09,102.18000030517578,-0.03330176674262375,0.011508185489544683,149.78500366210938,0.014116498015892542,0.002645265069079112,-0.8747542477816568
2024-09-10,102.48999786376953,-0.03192599220860626,0.011779826797431399,150.0800018310547,0.014396788960784113,0.002618786094645093,-0.6333289472476469
2024-09-11,102.68000030517578,-0.0043633953284845095,0.004756754977947542,151.2050018310547,0.016367530339881142,0.0031993636318136715,-0.35899461620674294
2024-09-12,104.04000091552734,0.00648155316961585,0.007993323757304882,150.80499267578125,0.010621843198713288,0.004162073502333971,0.4633634275069164
2024-09-13,104.7699966430664,0.01718443342782927,0.007771700966856678,150.875,0.006202225018205221,0.0038952220093705307,0.5660800048347192
2024-09-16,105.19999694824219,0.02955565310282582,0.004555076475917714,150.88499450683594,0.00734379822968112,0.0037577065877426683,0.3401109824637738
2024-09-17,105.5,0.029368740354852818,0.004583865740092743,151.0749969482422,0.006629764825746509,0.003747519915452135,-0.44558790089089984
